store_ID,date,predicted_sales
1047,2015-07-03,5630
95,2014-09-23,6334
227,2015-03-09,4983
696,2013-01-21,9448
975,2015-03-03,8882
7,2015-05-19,9913
1055,2013-10-31,8310
701,2014-01-27,4242
154,2014-08-11,7370
195,2015-06-13,9365
1012,2014-04-01,6320
873,2015-06-19,4411
45,2013-07-03,5698
34,2014-08-27,6350
755,2013-02-28,9050
128,2013-10-21,9147
414,2014-12-04,7615
794,2013-04-26,3022
536,2015-04-22,6406
909,2014-04-25,8499
227,2014-06-27,5065
517,2013-07-13,3480
622,2014-05-22,4551
699,2015-05-06,9311
330,2013-04-29,5336
1074,2013-01-28,3779
699,2014-01-14,7039
764,2015-06-03,4914
358,2013-06-19,10574
549,2013-04-22,5383
834,2014-11-18,5038
897,2014-05-05,4472
150,2013-02-02,8257
484,2014-06-06,8691
381,2013-01-24,9427
1093,2013-07-06,7136
314,2015-01-03,3225
1015,2013-05-21,4832
919,2015-07-13,8235
743,2014-07-03,4453
134,2013-08-07,4096
371,2013-11-20,6836
553,2014-02-03,8875
398,2013-10-24,5228
426,2015-05-21,5625
337,2014-12-23,7243
864,2013-07-06,3193
516,2015-06-19,6810
853,2015-02-23,7371
207,2013-08-05,11200
812,2013-04-25,6885
217,2013-10-04,4883
425,2013-03-15,3015
842,2014-01-22,16316
147,2015-05-27,6732
852,2013-02-18,6315
150,2014-12-10,8264
548,2013-09-07,3167
328,2015-06-08,4479
98,2014-03-08,4462
631,2014-06-16,7323
306,2013-04-15,3677
38,2014-06-07,5360
814,2014-04-04,9903
224,2014-10-31,6896
648,2013-04-27,5790
171,2015-04-13,13030
861,2013-09-25,3335
483,2013-04-08,8129
332,2014-10-15,3527
953,2014-12-06,2874
1053,2014-05-08,10061
393,2013-10-04,5479
837,2014-03-21,4432
528,2013-03-18,14179
512,2014-04-28,7803
879,2013-11-09,3004
303,2015-07-29,7142
272,2014-05-21,6407
156,2013-01-14,5158
777,2014-06-06,4371
408,2014-05-07,5039
296,2014-08-02,5477
1061,2015-04-23,5515
235,2014-03-31,9984
431,2014-12-16,13926
391,2014-10-31,7437
493,2014-02-06,8412
1068,2013-03-11,3103
124,2013-10-22,4871
471,2015-06-30,9075
308,2014-07-26,7200
135,2013-10-24,5635
934,2015-04-08,5395
915,2014-05-14,4138
178,2013-08-21,7089
868,2013-07-20,8031
883,2014-03-12,4076
869,2014-04-19,6060
1052,2013-06-11,5639
500,2013-08-17,4073
546,2015-06-18,14494
679,2013-01-03,8316
136,2015-03-16,6834
229,2014-12-27,6513
392,2014-03-19,7755
401,2014-11-25,9121
256,2013-11-06,10631
1075,2014-04-01,12815
771,2015-06-13,5855
1023,2014-02-28,5882
652,2014-05-06,7386
236,2015-01-31,6366
1077,2014-10-25,2744
1077,2013-02-13,3673
53,2014-06-13,4912
100,2013-07-27,6970
86,2013-07-19,5140
883,2014-05-14,4099
1053,2014-10-29,7469
447,2013-09-16,4429
835,2015-05-11,4415
310,2014-07-10,7086
83,2014-05-27,2999
1089,2013-03-06,10033
1024,2014-01-16,5044
434,2015-06-23,7172
512,2013-05-21,5535
59,2013-08-21,4246
182,2015-02-25,3624
403,2015-03-10,6254
381,2015-06-04,10458
349,2014-07-04,8720
21,2013-05-06,4126
1001,2015-06-22,4774
196,2014-05-02,8006
24,2015-07-11,6555
758,2014-05-14,4526
626,2014-03-26,6068
479,2013-02-12,9096
131,2013-04-24,5350
593,2015-03-11,7522
844,2015-01-13,4446
436,2013-12-21,7195
33,2015-05-26,7479
1037,2015-07-21,5326
58,2013-04-30,7768
908,2014-11-07,4659
875,2014-09-16,5640
181,2013-10-04,5913
50,2014-11-29,5133
82,2015-04-20,6799
313,2013-03-27,8462
340,2015-07-20,5421
392,2014-10-31,8436
821,2015-02-19,7534
7,2013-04-12,9430
860,2015-06-11,5066
801,2013-10-29,3473
354,2013-12-17,12711
1032,2013-08-12,13519
824,2013-07-29,9460
1084,2014-09-25,4939
1044,2013-10-21,8443
197,2014-03-28,6684
335,2013-04-12,16450
1109,2013-10-11,5292
592,2013-06-12,3782
241,2014-08-06,6888
17,2013-07-09,5658
464,2014-01-11,10448
1086,2013-09-19,6526
97,2013-07-19,7005
1012,2013-10-28,4690
228,2014-06-04,8460
1087,2014-04-02,6944
93,2013-08-19,5043
160,2015-07-11,5106
668,2013-11-04,11823
42,2015-06-08,9103
631,2013-01-09,5547
822,2014-02-15,6747
986,2013-10-07,10511
461,2013-04-06,4675
105,2015-04-16,6086
681,2013-03-28,4440
364,2013-08-27,5671
189,2014-03-29,8074
445,2013-12-20,15323
291,2014-04-30,10826
643,2014-03-10,6780
829,2013-12-14,7451
86,2014-02-27,2383
279,2013-11-16,7713
1003,2015-06-26,6164
85,2013-02-22,7483
769,2013-05-26,9646
51,2014-03-12,4330
845,2013-12-05,5413
90,2013-04-26,8211
153,2013-02-08,7336
309,2015-03-16,9203
748,2013-01-09,5711
955,2013-05-22,3005
147,2014-11-11,9250
786,2013-01-16,3325
476,2013-02-05,7315
59,2014-12-11,4903
616,2015-06-19,9755
737,2015-05-26,5820
266,2015-07-22,3390
779,2013-04-03,5627
456,2015-03-31,9004
227,2014-05-20,6790
12,2014-09-10,6031
981,2014-11-18,5734
572,2013-02-02,6093
620,2015-01-20,5735
57,2013-02-08,11602
690,2014-10-24,5907
354,2013-03-15,7300
961,2014-06-21,5673
919,2013-05-14,6750
233,2015-07-18,8134
1034,2014-09-13,2178
505,2013-09-28,3701
895,2014-07-25,7818
451,2013-07-05,5573
403,2014-09-05,8499
931,2015-01-20,2374
770,2014-09-30,8899
1014,2014-04-03,14310
715,2013-10-25,6847
812,2013-06-08,3727
1046,2014-10-22,7946
472,2015-01-08,5505
40,2015-01-14,5106
1114,2015-07-23,18989
756,2013-08-13,17934
917,2013-09-23,8913
3,2013-09-02,6024
429,2013-04-10,4720
118,2013-01-12,5584
518,2015-06-19,6601
285,2013-09-17,3754
948,2014-03-28,7561
39,2015-02-13,3678
1058,2015-05-04,10464
581,2015-06-06,2786
977,2014-05-03,3714
189,2013-06-29,8372
452,2013-02-12,4093
672,2014-04-24,8224
530,2013-04-21,3587
269,2014-01-07,13491
257,2014-10-09,5983
942,2015-01-23,4631
371,2014-07-14,9091
335,2014-01-08,17146
69,2014-04-26,7697
1094,2013-11-19,4525
674,2014-07-22,6219
567,2014-10-30,5715
821,2015-03-14,5817
211,2013-11-28,11233
75,2014-08-19,6577
2,2014-06-03,6204
573,2015-07-27,4616
845,2013-10-01,4153
286,2013-11-28,4448
607,2014-03-05,4794
703,2013-08-01,3537
1112,2014-11-04,12822
872,2014-09-03,9678
876,2014-10-13,8047
333,2015-05-11,9065
506,2013-08-13,8569
1051,2013-07-09,7410
1070,2015-06-29,9842
938,2013-06-24,7867
186,2014-03-31,5003
690,2014-07-19,4734
299,2015-05-09,5768
404,2014-01-29,3984
438,2015-05-02,5299
885,2014-07-03,6760
693,2014-06-10,5206
474,2015-07-31,9552
86,2013-08-09,3952
1044,2015-02-13,5906
914,2013-05-08,8724
929,2014-06-03,7097
305,2014-01-03,4454
25,2013-10-07,16205
97,2014-06-03,8255
1044,2015-04-16,7653
305,2015-02-27,4587
51,2015-06-02,7559
60,2014-05-05,11655
55,2015-02-18,5268
653,2013-09-16,4440
769,2013-11-15,10467
338,2014-06-13,6379
461,2014-04-04,5467
267,2013-05-31,11944
305,2014-02-11,3985
434,2013-10-31,9079
127,2015-05-02,7074
360,2015-03-18,7283
247,2014-11-15,7248
494,2014-12-07,7556
434,2013-04-04,7744
193,2013-06-08,5815
1109,2015-02-06,5269
751,2014-07-15,5357
476,2014-01-27,4720
471,2013-08-13,7936
102,2014-10-28,5810
160,2013-01-15,4367
615,2013-07-08,9454
1065,2013-03-11,3488
425,2014-05-20,4252
966,2014-08-28,4405
905,2014-10-01,9663
931,2013-06-04,4520
872,2013-08-15,8915
1036,2014-12-29,5413
592,2014-12-01,7139
577,2015-07-18,4350
951,2014-09-29,9921
759,2013-03-23,4901
232,2013-06-19,2923
1105,2015-04-04,5507
761,2013-05-18,7430
1021,2013-08-10,8121
603,2013-07-05,7778
810,2013-08-14,6242
956,2013-12-06,5107
758,2015-06-30,7084
632,2013-01-17,5516
147,2014-11-08,7933
563,2014-04-24,4821
290,2014-01-30,5691
476,2015-04-28,7116
847,2013-03-06,7692
472,2015-06-19,5998
46,2015-03-05,5828
88,2014-03-11,4961
925,2014-04-24,7631
476,2013-06-13,4705
523,2013-04-18,12932
353,2013-03-31,6762
800,2015-07-10,4513
324,2014-06-10,5636
1030,2013-08-30,4487
992,2015-01-31,4947
604,2015-05-04,10316
66,2015-03-30,8700
1089,2013-05-06,9048
443,2014-02-24,3762
18,2013-03-15,6006
192,2013-09-09,11321
785,2014-12-19,8745
433,2015-06-07,2093
961,2014-11-22,5995
1099,2015-02-25,5772
850,2014-02-07,6712
531,2014-05-17,4416
166,2015-04-11,5926
511,2013-04-02,5593
15,2015-01-26,8231
1031,2013-02-11,2595
788,2014-05-19,21862
34,2013-09-24,7877
985,2014-11-29,9785
971,2014-09-18,8305
57,2015-07-23,7805
721,2014-08-18,9511
509,2015-04-25,3688
141,2014-03-06,6048
76,2013-09-12,9464
395,2015-05-27,3737
295,2013-07-24,4560
813,2014-11-24,7808
281,2015-02-06,6373
1022,2013-02-13,5494
1084,2014-05-19,7976
847,2013-05-08,7346
921,2015-03-27,8039
996,2013-12-03,9547
18,2014-11-22,5148
270,2014-03-29,9282
98,2015-01-31,4936
794,2014-02-24,2772
336,2013-09-13,14977
659,2014-03-13,4467
241,2014-10-16,5151
672,2013-05-28,10878
559,2013-08-20,4851
575,2015-04-23,3911
313,2013-06-14,6402
303,2014-11-18,5143
831,2013-08-23,9537
1092,2014-01-20,13929
150,2015-07-07,7006
409,2015-03-09,4417
949,2013-08-21,3923
82,2013-05-28,10708
458,2014-09-09,5349
804,2013-04-27,4569
329,2013-06-28,6394
866,2015-02-16,8814
577,2013-12-31,3745
793,2015-03-30,8518
393,2014-07-24,4574
879,2013-08-26,4627
184,2014-04-24,5195
893,2015-06-17,7238
406,2014-10-15,4431
337,2014-06-17,5069
997,2013-01-16,2955
1107,2015-02-18,6696
1063,2014-04-02,4820
122,2014-06-21,6321
300,2015-03-28,7451
580,2014-08-23,9848
850,2015-01-22,4696
478,2014-10-14,5541
866,2013-07-18,5995
840,2014-08-15,7098
413,2015-06-26,6311
862,2013-06-20,9198
526,2015-07-27,14811
128,2014-06-27,6566
1050,2014-07-14,8826
1099,2014-07-26,8411
394,2013-06-25,5638
28,2014-09-16,6723
606,2013-03-15,5152
104,2014-12-12,10237
823,2013-07-23,4357
200,2015-05-05,8673
435,2013-01-12,2154
421,2014-11-11,10083
326,2014-12-04,6332
807,2014-04-14,13476
942,2014-06-24,3982
352,2013-12-31,4664
560,2014-07-30,15381
154,2013-07-05,9158
276,2015-04-04,3269
392,2014-02-04,9129
660,2015-02-26,3832
775,2014-01-08,8827
341,2013-11-02,6218
838,2013-04-22,9497
215,2013-09-16,3895
894,2015-02-10,6606
957,2013-07-24,5818
31,2013-06-26,4602
546,2013-11-23,11850
714,2015-03-04,4440
200,2014-09-27,6765
461,2013-08-12,5973
1092,2014-05-26,10778
156,2015-01-27,9031
465,2013-05-04,6989
831,2014-03-17,18452
946,2014-06-07,3395
1069,2013-10-02,6517
570,2015-01-07,5568
481,2013-05-04,4006
527,2013-08-31,9959
1042,2014-09-22,3529
871,2014-07-24,4384
114,2014-12-30,5312
668,2013-11-06,9364
397,2015-03-05,6901
837,2014-03-27,2992
940,2013-08-09,6105
187,2013-01-09,6568
365,2013-06-05,5740
238,2015-03-04,9544
847,2013-03-08,7724
75,2013-01-22,6147
730,2015-01-13,8691
896,2013-07-10,6315
892,2014-09-04,8576
259,2014-05-04,14311
594,2013-04-25,4178
454,2013-02-25,4348
997,2014-01-27,3367
804,2014-05-13,3985
953,2013-08-07,4338
496,2014-10-29,6341
657,2013-11-19,7300
84,2013-04-16,10007
236,2014-04-04,8283
337,2014-06-03,4919
540,2015-07-07,4068
50,2015-07-04,3408
192,2013-09-13,8746
1089,2014-07-22,8047
227,2013-10-14,4941
169,2014-09-30,8899
776,2015-06-03,6129
242,2014-07-22,2837
1030,2015-03-20,3656
735,2014-12-17,8769
728,2014-09-22,4216
39,2014-12-18,8033
304,2014-02-04,10066
922,2014-12-01,10744
366,2015-01-24,2596
695,2014-03-07,5942
30,2015-05-15,4907
903,2015-06-02,11487
935,2014-03-08,3258
351,2013-10-19,4660
621,2014-04-19,6544
1107,2013-03-07,6614
526,2014-09-03,11961
1090,2015-01-03,2631
790,2013-07-25,5629
1104,2015-07-17,5671
352,2015-07-30,7875
589,2013-11-11,3741
506,2013-12-06,9147
441,2013-12-03,8141
783,2015-03-05,7534
1087,2014-04-28,8100
368,2014-09-23,5952
351,2013-07-30,7352
777,2014-02-18,3901
242,2015-04-17,4994
288,2014-06-12,4338
752,2013-02-01,4451
209,2014-08-10,2671
273,2014-02-18,7963
669,2014-04-19,5033
432,2014-06-27,10328
530,2014-02-22,3437
5,2014-02-08,1894
856,2015-01-16,7542
175,2013-07-27,5316
575,2013-04-26,4994
345,2015-01-10,3612
5,2013-06-17,7277
300,2013-09-30,7372
1009,2014-04-02,5092
828,2015-07-21,4129
854,2013-10-09,6935
375,2013-04-17,6559
370,2013-06-29,7459
283,2014-04-14,9490
866,2014-11-27,8132
1085,2015-03-25,5518
744,2013-12-31,5139
978,2015-04-10,7014
1077,2014-02-05,4821
298,2014-06-27,7410
256,2015-02-19,10299
828,2015-05-09,3648
963,2013-06-22,4108
205,2015-07-01,7950
116,2014-03-24,5914
326,2015-02-19,5044
681,2015-02-27,3328
252,2013-09-04,8517
591,2013-08-24,2970
695,2013-02-19,6205
815,2015-06-26,5506
135,2014-09-30,7412
267,2013-07-09,6838
260,2013-11-12,5805
959,2013-04-16,5420
993,2013-08-08,6164
629,2014-04-07,6545
475,2015-05-13,5970
272,2014-03-18,6993
657,2013-06-22,5006
354,2015-02-05,8619
661,2014-11-03,9403
896,2015-02-09,6509
221,2013-05-21,4638
565,2014-01-28,5052
250,2015-07-27,11455
914,2013-03-05,11400
473,2013-10-17,2677
309,2014-09-25,5112
583,2013-12-12,3837
1088,2014-01-13,4214
585,2013-07-24,4819
834,2014-04-25,4993
200,2014-12-24,6569
510,2015-02-18,8856
505,2014-11-08,4129
248,2013-04-05,7706
977,2015-03-06,5454
693,2013-12-24,3608
33,2013-03-07,9138
683,2013-10-04,8427
44,2014-08-18,8345
813,2013-05-02,6819
180,2013-12-31,6070
1013,2015-05-07,4399
577,2013-04-12,5346
473,2014-02-01,2934
392,2015-02-28,5158
881,2013-04-13,2863
133,2014-01-27,4871
936,2015-04-25,6072
839,2013-11-06,6021
289,2014-02-25,4842
943,2014-04-30,8719
298,2013-07-04,8627
888,2014-07-28,10349
76,2013-11-20,9496
887,2014-05-02,8795
770,2013-02-14,5358
437,2013-11-05,8355
773,2015-03-02,8188
731,2015-05-22,9953
742,2013-08-07,6422
232,2015-05-22,3820
977,2013-11-28,4021
667,2013-11-08,9286
7,2014-09-25,6437
120,2014-09-16,7881
98,2013-01-10,4653
907,2013-12-23,11510
339,2015-04-17,6612
1085,2014-03-27,5834
363,2014-01-15,5680
114,2013-03-22,5878
525,2014-10-20,11601
983,2013-09-21,10361
1038,2014-01-24,6125
1046,2013-01-19,4579
940,2014-07-29,8238
537,2014-07-28,7283
847,2014-10-04,8308
962,2014-09-05,7814
592,2013-04-27,3323
119,2014-08-26,5151
76,2014-01-20,11491
366,2014-12-03,8093
581,2015-02-28,2759
484,2013-01-09,7179
86,2014-08-02,3742
367,2013-07-08,4331
771,2014-02-28,6587
170,2014-07-28,6787
704,2013-03-11,8797
1049,2013-03-30,5286
913,2014-08-11,7899
631,2014-01-09,5629
335,2014-10-03,12766
454,2014-09-20,1880
599,2014-09-30,11347
610,2013-09-28,2961
306,2014-02-10,3743
571,2013-01-12,6683
240,2014-01-24,4885
446,2014-01-16,4134
540,2014-01-31,4215
544,2013-01-18,10700
154,2014-08-13,6566
695,2013-01-24,5566
173,2014-06-04,9280
198,2014-04-03,3429
521,2013-10-30,4236
603,2015-02-16,10112
73,2014-07-21,3896
944,2015-05-08,8923
101,2015-02-13,6797
386,2015-05-06,7876
522,2014-03-01,8190
338,2013-03-05,8636
488,2014-04-26,2992
870,2014-10-20,8120
926,2013-01-17,4327
230,2015-03-19,7855
320,2014-06-10,15098
649,2013-09-26,3454
46,2014-03-03,8837
785,2013-04-17,3386
692,2015-05-12,5517
291,2015-06-27,4569
140,2013-06-12,6468
761,2015-03-24,7131
281,2013-11-04,7246
417,2015-02-26,6058
534,2013-08-08,5016
614,2014-02-10,6167
22,2014-05-05,6471
354,2013-08-13,9036
66,2014-02-14,5620
38,2014-02-15,5308
778,2015-01-05,8810
1098,2014-08-21,5678
25,2014-05-24,8265
889,2014-09-11,3616
597,2015-03-12,4291
560,2014-07-11,11187
799,2014-05-21,9882
1052,2013-06-12,5530
408,2014-10-29,3905
430,2014-02-27,6512
951,2014-01-22,7624
698,2013-04-13,13898
567,2015-01-08,5648
764,2015-06-23,3095
83,2013-06-01,3000
989,2015-06-29,7328
251,2013-02-18,23253
190,2013-05-29,7790
609,2013-04-17,3655
276,2013-10-07,6318
865,2013-08-01,7554
649,2014-03-06,3930
859,2015-05-16,6995
625,2013-01-25,6462
846,2013-03-02,6221
974,2015-04-23,10387
333,2015-05-26,9077
945,2013-04-02,4158
439,2014-10-25,5874
117,2014-03-17,5994
1013,2013-06-26,2988
66,2013-05-18,5528
1105,2014-05-20,5276
678,2014-09-27,5607
492,2014-03-08,7715
1110,2013-02-25,3181
393,2013-08-16,6038
283,2014-02-26,5562
30,2014-09-09,4647
883,2014-08-04,6224
466,2015-05-21,8279
568,2014-05-15,3668
262,2015-07-11,18108
288,2013-05-28,5259
589,2013-01-04,2657
437,2013-07-19,7340
761,2013-08-27,9336
668,2013-08-10,7844
162,2013-03-11,5410
289,2015-06-17,6776
206,2015-01-12,10417
97,2014-03-05,7492
323,2013-11-15,6635
142,2013-03-13,3923
581,2015-06-13,2432
889,2013-06-18,4573
731,2014-10-29,7608
345,2013-01-16,3326
426,2013-03-06,6003
816,2015-05-27,4686
445,2014-06-11,7535
483,2015-07-23,4206
771,2014-03-06,7207
31,2015-04-08,5004
608,2014-03-22,4003
733,2014-12-31,12186
891,2015-02-13,7244
430,2013-08-31,7604
640,2014-02-18,12104
877,2014-12-01,10718
950,2015-01-10,4063
698,2015-02-13,15148
991,2014-08-30,5691
112,2014-06-19,6453
623,2013-12-17,13336
917,2013-09-28,4821
918,2014-03-08,3274
481,2014-09-17,5177
577,2015-05-19,5384
22,2015-04-27,5855
480,2014-02-18,6170
47,2015-06-01,11254
224,2013-12-23,11202
849,2014-01-20,10283
925,2015-07-15,8509
638,2013-03-25,7108
554,2015-03-17,5117
1104,2015-03-09,4194
242,2014-09-20,2498
453,2015-01-23,5318
36,2013-04-03,7930
772,2014-05-16,3179
728,2014-11-12,5086
355,2014-12-19,14492
996,2015-04-15,7385
854,2013-09-26,6584
786,2013-02-19,4799
1074,2013-06-03,6429
493,2013-04-15,5508
44,2013-10-29,4634
1051,2015-07-30,9952
737,2013-07-19,7123
932,2013-03-08,7982
138,2014-07-17,8793
873,2013-09-20,3176
436,2013-08-16,5796
11,2014-04-22,7579
932,2014-05-31,5794
218,2015-04-04,3632
694,2013-04-23,8433
710,2013-04-29,4963
39,2014-11-03,9450
372,2014-03-06,8763
189,2015-03-13,7580
696,2013-12-12,8468
352,2015-05-13,5638
86,2015-01-06,6008
524,2014-10-24,7855
923,2013-05-18,4686
449,2015-01-21,8784
730,2015-01-24,6912
68,2014-02-04,8734
199,2013-08-03,6613
730,2013-12-09,8085
145,2013-07-20,7523
458,2014-02-10,5901
818,2013-01-29,4313
324,2014-05-06,8733
260,2013-02-02,6746
882,2013-03-08,8678
1001,2015-04-29,6610
287,2013-08-01,8941
2,2013-11-25,4542
361,2014-10-18,5269
415,2013-12-14,6252
1023,2014-01-10,6443
88,2013-08-27,7151
299,2014-06-06,7399
726,2013-02-12,8556
848,2013-08-16,6702
627,2013-05-13,7603
279,2013-10-05,7994
916,2014-09-15,6901
352,2014-05-31,6948
261,2015-06-23,8577
289,2015-05-27,4993
78,2014-01-29,3198
458,2013-09-18,5333
666,2013-12-04,8892
146,2014-09-25,5795
243,2013-07-16,8801
301,2013-07-17,5656
536,2014-04-25,7427
785,2014-03-01,6112
625,2013-07-18,6667
126,2013-03-12,3242
288,2014-02-14,4349
512,2013-04-11,5810
920,2014-05-14,4834
669,2015-04-24,3781
989,2013-06-03,6759
179,2013-11-26,7167
700,2013-04-08,5101
85,2014-10-09,7796
1047,2013-04-22,6168
763,2013-01-12,5492
637,2014-04-02,8804
256,2015-06-01,14332
528,2013-11-14,7960
985,2014-02-07,9160
146,2014-05-07,8226
189,2013-07-25,6854
1097,2013-06-12,8708
969,2013-02-27,3627
826,2014-05-20,9631
698,2014-07-19,13280
461,2014-07-30,5762
771,2013-11-22,7231
1060,2015-02-09,6122
753,2015-05-09,7599
598,2014-02-04,6909
709,2014-12-15,19737
798,2014-05-27,6718
105,2015-04-02,5650
942,2015-02-05,6145
212,2014-04-09,4247
616,2015-06-13,6231
923,2014-11-22,4861
463,2014-07-25,5366
684,2013-06-26,4997
450,2015-07-02,10764
9,2013-10-09,6428
232,2014-11-06,3403
731,2013-09-07,7723
670,2013-11-08,6854
142,2014-06-13,4665
12,2013-07-31,10158
1058,2013-02-16,4595
409,2013-12-05,6767
157,2014-12-16,15835
803,2014-07-21,4788
497,2013-12-24,7374
730,2014-04-08,6696
902,2014-03-17,6266
946,2014-03-12,3268
248,2014-11-06,9129
528,2014-07-07,8852
1057,2013-09-12,6735
171,2014-12-09,7957
370,2014-03-11,5333
890,2013-11-29,6039
100,2013-03-14,5946
882,2014-12-08,7010
874,2015-01-06,5210
1010,2014-10-23,8138
887,2014-02-21,7031
467,2013-10-26,10015
568,2014-12-16,6618
706,2015-05-30,6382
1104,2013-02-20,4760
362,2013-11-05,11158
301,2014-06-21,4564
72,2015-07-21,3375
113,2014-05-26,5609
1110,2013-05-13,6793
745,2013-02-05,9406
1055,2014-11-25,9121
1023,2014-03-20,5927
938,2014-01-22,9343
744,2014-03-12,6051
122,2013-02-19,6717
737,2014-11-19,5357
18,2015-06-26,5663
503,2013-05-07,4866
842,2015-03-18,16246
180,2014-04-05,6766
690,2013-12-19,8618
905,2013-10-24,9484
444,2015-02-06,12862
105,2014-06-25,3897
347,2013-04-08,4917
454,2013-06-12,5477
879,2013-10-16,2107
480,2015-03-31,7402
445,2014-09-03,10148
30,2015-03-05,6476
1015,2015-06-11,4842
910,2014-01-16,4151
1008,2013-10-21,7287
555,2013-07-12,4368
89,2015-06-18,6493
1105,2014-12-05,7673
721,2014-09-18,7603
464,2013-07-24,8672
875,2015-05-07,5760
774,2014-01-30,4886
884,2013-01-08,5908
1063,2013-10-18,3545
999,2013-11-27,7781
262,2015-06-24,15755
115,2014-03-06,7152
962,2015-03-25,4928
159,2015-07-30,9145
418,2015-05-04,8476
495,2014-06-16,6488
945,2013-09-06,4008
748,2013-10-05,4999
922,2013-09-23,9004
555,2015-01-07,5614
95,2013-01-12,4621
461,2014-03-10,3891
10,2013-08-30,6553
28,2013-07-11,4693
864,2013-07-04,4994
897,2013-12-05,4160
825,2015-01-09,4781
806,2013-06-13,4198
713,2014-12-23,15391
86,2013-05-14,5690
370,2013-07-17,7491
343,2013-06-26,5441
495,2015-03-18,4755
652,2013-02-20,6297
715,2013-03-14,5286
48,2013-01-21,5180
275,2014-01-28,6202
894,2013-04-17,6427
280,2013-10-01,5453
736,2013-03-30,6724
1015,2013-06-05,5736
1079,2014-03-08,5595
739,2013-06-12,6069
1039,2014-12-15,15883
540,2013-06-01,3900
949,2014-05-28,4370
348,2015-05-21,8482
990,2013-05-15,6443
1090,2014-06-12,5872
396,2015-01-08,11899
1104,2014-03-31,7738
886,2013-01-11,6574
114,2014-11-24,7163
26,2013-05-21,5042
941,2015-07-25,4081
601,2015-04-11,4502
870,2014-01-22,6840
977,2014-05-21,5226
54,2014-08-19,8427
767,2013-01-12,3377
171,2014-04-25,6730
617,2013-04-05,5656
409,2015-04-29,6499
519,2013-05-02,6865
929,2013-04-29,7623
57,2014-02-12,8666
1065,2013-01-24,4081
717,2015-03-16,8240
714,2015-07-17,4546
334,2015-03-25,4222
655,2013-01-03,4766
940,2013-12-17,11921
95,2014-02-28,7692
441,2014-01-14,5057
871,2013-03-13,3729
673,2015-06-09,5466
981,2013-03-15,6367
958,2014-06-03,5327
398,2015-01-29,5383
924,2014-05-13,3967
630,2014-03-11,6405
607,2013-04-05,3457
482,2015-07-10,7442
468,2013-07-27,5764
854,2013-12-20,10554
452,2013-10-21,6239
796,2014-02-07,7612
980,2013-04-30,9118
1054,2015-06-09,5116
795,2013-03-21,4496
450,2013-04-06,9214
485,2014-05-14,3996
88,2014-01-29,4798
868,2013-07-11,7293
518,2013-03-18,7489
822,2015-06-22,5076
51,2015-05-18,8102
339,2014-11-15,4856
869,2014-02-17,10191
866,2014-05-10,5919
517,2013-07-15,9085
943,2013-09-03,5727
483,2015-06-08,4943
388,2013-10-01,9314
241,2014-10-17,5816
761,2013-10-04,8429
696,2014-07-25,6735
1042,2014-03-17,6252
134,2014-01-23,4747
781,2015-01-28,5963
36,2013-08-17,8238
948,2013-08-20,6072
366,2014-05-21,6286
634,2014-06-03,8356
319,2013-12-12,7758
237,2014-06-04,5032
70,2014-08-05,7780
675,2014-07-23,3044
354,2014-04-25,6622
262,2015-03-14,16664
293,2015-07-07,5314
405,2013-12-17,8654
68,2014-09-25,5614
528,2015-01-08,9868
1025,2015-07-16,7543
429,2013-07-13,4455
97,2015-04-21,5217
766,2015-06-27,5625
680,2013-09-20,4468
644,2013-05-03,10716
331,2014-03-05,7519
758,2013-09-24,5360
4,2013-06-13,7475
107,2015-07-20,7088
728,2013-02-11,2287
1062,2014-12-12,5712
64,2013-05-07,8258
1106,2015-06-13,3405
965,2014-06-30,14046
59,2015-07-07,4807
189,2013-10-21,10800
569,2014-06-12,4716
422,2015-02-11,3639
399,2015-02-26,4429
1060,2013-01-28,5894
40,2015-05-28,4747
531,2013-12-27,5024
114,2014-11-26,6427
814,2013-02-16,5183
562,2013-03-11,17584
437,2013-05-04,8040
427,2014-01-29,5684
637,2015-01-09,9173
891,2014-11-10,10206
328,2014-12-30,5156
872,2014-01-02,7655
505,2014-05-07,5535
578,2013-03-15,6648
342,2014-05-27,8496
79,2013-09-28,3718
213,2013-08-21,5691
772,2014-05-05,5451
978,2015-07-07,6433
621,2014-07-14,7795
918,2013-07-27,2898
64,2015-02-20,10569
857,2013-11-20,8108
215,2015-04-18,6120
586,2015-06-09,13063
995,2013-10-29,6796
483,2015-06-22,4481
249,2013-06-10,4369
196,2014-10-06,7379
594,2013-04-08,5502
958,2013-05-06,5003
503,2013-07-11,4853
905,2013-08-22,7430
755,2013-07-31,12501
999,2015-06-12,7304
916,2014-12-10,5759
70,2014-12-04,8744
603,2013-06-26,5406
745,2013-04-22,10597
161,2013-03-08,7813
117,2015-03-26,3397
31,2013-07-06,5127
989,2013-09-14,3392
421,2014-10-02,10918
949,2014-10-30,4485
65,2013-03-04,7455
626,2013-11-27,7363
301,2014-08-05,6325
533,2013-10-31,9283
44,2013-06-12,4464
231,2013-12-31,2485
960,2014-06-21,5394
296,2015-05-30,5895
80,2014-04-29,8472
1068,2013-05-31,5512
1085,2014-04-11,6825
985,2013-12-07,8529
959,2014-12-24,5442
627,2013-11-30,7375
312,2015-04-28,6486
818,2013-04-05,4868
1019,2013-01-22,9936
62,2013-11-02,5634
939,2013-04-10,5985
